route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_type,trip_footnote
30,hjun2501-Weekday-4-JU2025-1111100,4226939,"Kennedy Plaza via Oaklawn Ave",0,457868,300021,0,
30,hjun2501-Weekday-4-JU2025-1111100,4226940,"Kennedy Plaza via Oaklawn Ave",0,457868,300021,0,
30,hjun2501-Weekday-4-JU2025-1111100,4226941,"CCRI Warwick via Oaklawn Ave",1,457903,300019,0,
30,hjun2501-Weekday-4-JU2025-1111100,4226942,"CCRI Warwick via Oaklawn Ave",1,457795,300019,0,
30,hjun2501-Weekday-4-JU2025-1111100,4226943,"CCRI Warwick via Oaklawn Ave",1,457853,300019,0,
30,hjun2501-Weekday-4-JU2025-1111100,4226944,"Kennedy Plaza via Oaklawn Ave",0,457903,300021,0,
30,hjun2501-Weekday-4-JU2025-1111100,4226945,"CCRI Warwick via Oaklawn Ave",1,457853,300019,0,
30,hjun2501-Weekday-4-JU2025-1111100,4226946,"CCRI Warwick via Oaklawn Ave",1,457795,300019,0,
30,hjun2501-Weekday-4-JU2025-1111100,4226947,"Kennedy Plaza via Oaklawn Ave",0,457795,300021,0,
30,hjun2501-Weekday-4-JU2025-1111100,4226948,"CCRI Warwick via Oaklawn Ave",1,457868,300019,0,
30,hjun2501-Weekday-4-JU2025-1111100,4226949,"Kennedy Plaza via Oaklawn Ave",0,457853,300021,0,
30,hjun2501-Weekday-4-JU2025-1111100,4226950,"Kennedy Plaza via Oaklawn Ave",0,457868,300021,0,
30,hjun2501-Weekday-4-JU2025-1111100,4226951,"Kennedy Plaza via Oaklawn Ave",0,457853,300021,0,
30,hjun2501-Weekday-4-JU2025-1111100,4226952,"Kennedy Plaza via Oaklawn Ave",0,457903,300021,0,
30,hjun2501-Weekday-4-JU2025-1111100,4226953,"CCRI Warwick via Oaklawn Ave",1,457853,300019,0,
30,hjun2501-Weekday-4-JU2025-1111100,4226954,"Kennedy Plaza via Oaklawn Ave",0,457795,300021,0,
30,hjun2501-Weekday-4-JU2025-1111100,4226955,"Kennedy Plaza via Oaklawn Ave",0,457853,300021,0,
30,hjun2501-Weekday-4-JU2025-1111100,4226956,"CCRI Warwick via Oaklawn Ave",1,457795,300019,0,
30,hjun2501-Weekday-4-JU2025-1111100,4226957,"Kennedy Plaza via Oaklawn Ave",0,457795,300021,0,
30,hjun2501-Weekday-4-JU2025-1111100,4226958,"CCRI Warwick via Oaklawn Ave",1,458187,300019,0,
30,hjun2501-Weekday-4-JU2025-1111100,4226959,"Kennedy Plaza via Oaklawn Ave",0,457853,300021,0,
30,hjun2501-Weekday-4-JU2025-1111100,4226960,"Kennedy Plaza via Oaklawn Ave",0,457795,300021,0,
30,hjun2501-Weekday-4-JU2025-1111100,4226961,"Kennedy Plaza via Oaklawn Ave",0,457868,300021,0,
30,hjun2501-Weekday-4-JU2025-1111100,4226962,"CCRI Warwick via Oaklawn Ave",1,458187,300019,0,
14,hjun2501-Weekday-4-JU2025-1111100,4226963,"Newport via Jamestown",1,457766,140089,0,
14,hjun2501-Weekday-4-JU2025-1111100,4226964,"Providence",0,457766,140094,0,
14,hjun2501-Weekday-4-JU2025-1111100,4226965,"Narragansett",1,457766,140095,0,
14,hjun2501-Weekday-4-JU2025-1111100,4226966,"Providence",0,457796,140094,0,
14,hjun2501-Weekday-4-JU2025-1111100,4226967,"Narragansett",1,457797,140095,0,
14,hjun2501-Weekday-4-JU2025-1111100,4226968,"Providence",0,457797,140094,0,
14,hjun2501-Weekday-4-JU2025-1111100,4226969,"Narragansett",1,457797,140095,0,
58,hjun2501-Weekday-4-JU2025-1111100,4226971,"Smithfield Crossing",1,457743,580017,0,
58,hjun2501-Weekday-4-JU2025-1111100,4226972,"Smithfield Crossing",1,457743,580017,0,
58,hjun2501-Weekday-4-JU2025-1111100,4226973,"Smithfield Crossing",1,457744,580017,0,
58,hjun2501-Weekday-4-JU2025-1111100,4226974,"Smithfield Crossing",1,457741,580017,0,
58,hjun2501-Weekday-4-JU2025-1111100,4226975,"Smithfield Crossing",1,457742,580017,0,
58,hjun2501-Weekday-4-JU2025-1111100,4226976,"Smithfield Crossing",1,457742,580017,0,
58,hjun2501-Weekday-4-JU2025-1111100,4226977,"Smithfield Crossing",1,457743,580017,0,
58,hjun2501-Weekday-4-JU2025-1111100,4226978,"Smithfield Crossing",1,457744,580017,0,
58,hjun2501-Weekday-4-JU2025-1111100,4226979,"Smithfield Crossing",1,457744,580017,0,
58,hjun2501-Weekday-4-JU2025-1111100,4226980,"Smithfield Crossing",1,457741,580017,0,
58,hjun2501-Weekday-4-JU2025-1111100,4226981,"Smithfield Crossing",1,457743,580017,0,
58,hjun2501-Weekday-4-JU2025-1111100,4226982,"Smithfield Crossing",1,457741,580017,0,
58,hjun2501-Weekday-4-JU2025-1111100,4226983,"Smithfield Crossing",1,457742,580017,0,
58,hjun2501-Weekday-4-JU2025-1111100,4226984,"Hospital District (Providence)",0,457741,580023,0,
58,hjun2501-Weekday-4-JU2025-1111100,4226985,"Hospital District (Providence)",0,457742,580023,0,
58,hjun2501-Weekday-4-JU2025-1111100,4226986,"Hospital District (Providence)",0,457741,580023,0,
58,hjun2501-Weekday-4-JU2025-1111100,4226987,"Hospital District (Providence)",0,457742,580023,0,
58,hjun2501-Weekday-4-JU2025-1111100,4226988,"Hospital District (Providence)",0,457741,580023,0,
58,hjun2501-Weekday-4-JU2025-1111100,4226989,"Hospital District (Providence)",0,457742,580023,0,
58,hjun2501-Weekday-4-JU2025-1111100,4226990,"Hospital District (Providence)",0,457741,580023,0,
58,hjun2501-Weekday-4-JU2025-1111100,4226991,"Hospital District (Providence)",0,457744,580023,0,
58,hjun2501-Weekday-4-JU2025-1111100,4226992,"Hospital District (Providence)",0,457743,580023,0,
58,hjun2501-Weekday-4-JU2025-1111100,4226993,"Hospital District (Providence)",0,457744,580023,0,
58,hjun2501-Weekday-4-JU2025-1111100,4226994,"Hospital District (Providence)",0,457743,580023,0,
58,hjun2501-Weekday-4-JU2025-1111100,4226995,"Hospital District (Providence)",0,457744,580023,0,
58,hjun2501-Weekday-4-JU2025-1111100,4226996,"Hospital District (Providence)",0,457743,580023,0,
58,hjun2501-Weekday-4-JU2025-1111100,4226997,"Hospital District (Providence)",0,457744,580023,0,
58,hjun2501-Weekday-4-JU2025-1111100,4226998,"Smithfield Crossing",1,457742,580017,0,
58,hjun2501-Weekday-4-JU2025-1111100,4226999,"Hospital District (Providence)",0,457743,580023,0,
58,hjun2501-Weekday-4-JU2025-1111100,4227000,"Smithfield Crossing",1,457744,580017,0,
13,hjun2501-Weekday-4-JU2025-1111100,4227003,"Woodland Manor",1,457722,130021,0,
29,hjun2501-Weekday-4-JU2025-1111100,4227004,"CCRI Warwick",0,457722,290051,0,
29,hjun2501-Weekday-4-JU2025-1111100,4227005,"Conimicut",1,457722,290050,0,
13,hjun2501-Weekday-4-JU2025-1111100,4227006,"CCRI Warwick",0,457722,130024,0,
13,hjun2501-Weekday-4-JU2025-1111100,4227007,"Woodland Manor",1,457895,130021,0,
29,hjun2501-Weekday-4-JU2025-1111100,4227008,"CCRI Warwick",0,457895,290051,0,
29,hjun2501-Weekday-4-JU2025-1111100,4227009,"Conimicut",1,457895,290050,0,
29,hjun2501-Weekday-4-JU2025-1111100,4227010,"CCRI Warwick",0,457721,290051,0,
13,hjun2501-Weekday-4-JU2025-1111100,4227011,"Woodland Manor",1,457721,130021,0,
13,hjun2501-Weekday-4-JU2025-1111100,4227012,"CCRI Warwick",0,457721,130024,0,
29,hjun2501-Weekday-4-JU2025-1111100,4227013,"Conimicut",1,457721,290050,0,
13,hjun2501-Weekday-4-JU2025-1111100,4227014,"CCRI Warwick",0,457895,130024,0,
13,hjun2501-Weekday-4-JU2025-1111100,4227015,"Woodland Manor",1,457722,130021,0,
29,hjun2501-Weekday-4-JU2025-1111100,4227016,"Conimicut",1,457721,290050,0,
13,hjun2501-Weekday-4-JU2025-1111100,4227017,"Woodland Manor",1,457895,130021,0,
13,hjun2501-Weekday-4-JU2025-1111100,4227018,"CCRI Warwick",0,457721,130024,0,
29,hjun2501-Weekday-4-JU2025-1111100,4227019,"CCRI Warwick",0,457722,290051,0,
29,hjun2501-Weekday-4-JU2025-1111100,4227020,"Conimicut",1,457722,290050,0,
29,hjun2501-Weekday-4-JU2025-1111100,4227021,"CCRI Warwick",0,457895,290051,0,
13,hjun2501-Weekday-4-JU2025-1111100,4227022,"Woodland Manor",1,457721,130021,0,
13,hjun2501-Weekday-4-JU2025-1111100,4227023,"CCRI Warwick",0,457722,130024,0,
29,hjun2501-Weekday-4-JU2025-1111100,4227024,"Conimicut",1,457895,290050,0,
29,hjun2501-Weekday-4-JU2025-1111100,4227025,"CCRI Warwick",0,457721,290051,0,
13,hjun2501-Weekday-4-JU2025-1111100,4227026,"CCRI Warwick",0,457895,130024,0,
13,hjun2501-Weekday-4-JU2025-1111100,4227027,"Woodland Manor",1,457722,130021,0,
29,hjun2501-Weekday-4-JU2025-1111100,4227028,"Conimicut",1,457721,290050,0,
13,hjun2501-Weekday-4-JU2025-1111100,4227029,"CCRI Warwick",0,457721,130024,0,
29,hjun2501-Weekday-4-JU2025-1111100,4227030,"CCRI Warwick",0,457722,290051,0,
13,hjun2501-Weekday-4-JU2025-1111100,4227031,"Woodland Manor",1,457895,130021,0,
29,hjun2501-Weekday-4-JU2025-1111100,4227032,"Conimicut",1,457722,290050,0,
13,hjun2501-Weekday-4-JU2025-1111100,4227034,"Woodland Manor",1,457721,130021,0,
29,hjun2501-Weekday-4-JU2025-1111100,4227035,"CCRI Warwick",0,457895,290051,0,
29,hjun2501-Weekday-4-JU2025-1111100,4227037,"Conimicut",1,457720,290050,0,
29,hjun2501-Weekday-4-JU2025-1111100,4227038,"CCRI Warwick",0,457723,290051,0,
13,hjun2501-Weekday-4-JU2025-1111100,4227039,"CCRI Warwick",0,457720,130024,0,
13,hjun2501-Weekday-4-JU2025-1111100,4227040,"Woodland Manor",1,457720,130021,0,
13,hjun2501-Weekday-4-JU2025-1111100,4227041,"CCRI Warwick",0,457723,130024,0,
29,hjun2501-Weekday-4-JU2025-1111100,4227042,"Conimicut",1,457723,290050,0,
29,hjun2501-Weekday-4-JU2025-1111100,4227043,"CCRI Warwick",0,457720,290051,0,
13,hjun2501-Weekday-4-JU2025-1111100,4227044,"Woodland Manor",1,457723,130021,0,
29,hjun2501-Weekday-4-JU2025-1111100,4227045,"Conimicut",1,457720,290050,0,
13,hjun2501-Weekday-4-JU2025-1111100,4227046,"CCRI Warwick",0,457719,130024,0,
13,hjun2501-Weekday-4-JU2025-1111100,4227047,"Woodland Manor",1,457719,130021,0,
29,hjun2501-Weekday-4-JU2025-1111100,4227048,"CCRI Warwick",0,457719,290051,0,
29,hjun2501-Weekday-4-JU2025-1111100,4227050,"Conimicut",1,457719,290050,0,
13,hjun2501-Weekday-4-JU2025-1111100,4227051,"CCRI Warwick",0,457719,130024,0,
13,hjun2501-Weekday-4-JU2025-1111100,4227052,"CCRI Warwick",0,457720,130024,0,
29,hjun2501-Weekday-4-JU2025-1111100,4227053,"CCRI Warwick",0,457723,290051,0,
13,hjun2501-Weekday-4-JU2025-1111100,4227054,"Woodland Manor",1,457719,130021,0,
29,hjun2501-Weekday-4-JU2025-1111100,4227055,"Conimicut",1,457723,290050,0,
29,hjun2501-Weekday-4-JU2025-1111100,4227056,"CCRI Warwick",0,457719,290051,0,
13,hjun2501-Weekday-4-JU2025-1111100,4227057,"CCRI Warwick",0,457723,130024,0,
13,hjun2501-Weekday-4-JU2025-1111100,4227058,"Woodland Manor",1,457720,130021,0,
29,hjun2501-Weekday-4-JU2025-1111100,4227059,"Conimicut",1,457719,290050,0,
13,hjun2501-Weekday-4-JU2025-1111100,4227060,"Woodland Manor",1,457723,130021,0,
29,hjun2501-Weekday-4-JU2025-1111100,4227061,"CCRI Warwick",0,457720,290051,0,
13,hjun2501-Weekday-4-JU2025-1111100,4227062,"CCRI Warwick",0,457719,130024,0,
29,hjun2501-Weekday-4-JU2025-1111100,4227063,"Conimicut",1,457720,290050,0,
29,hjun2501-Weekday-4-JU2025-1111100,4227064,"CCRI Warwick",0,457723,290051,0,
13,hjun2501-Weekday-4-JU2025-1111100,4227065,"CCRI Warwick",0,457720,130024,0,
13,hjun2501-Weekday-4-JU2025-1111100,4227066,"Woodland Manor",1,457719,130021,0,
29,hjun2501-Weekday-4-JU2025-1111100,4227067,"CCRI Warwick",0,457719,290051,0,
29,hjun2501-Weekday-4-JU2025-1111100,4227068,"Conimicut",1,457723,290050,0,
13,hjun2501-Weekday-4-JU2025-1111100,4227069,"CCRI Warwick",0,457723,130024,0,
16,hjun2501-Weekday-4-JU2025-1111100,4227072,"CCRI Warwick",0,457828,160026,0,
16,hjun2501-Weekday-4-JU2025-1111100,4227073,"Quonset",1,457848,160023,0,
16,hjun2501-Weekday-4-JU2025-1111100,4227074,"CCRI Warwick",0,457848,160026,0,
16,hjun2501-Weekday-4-JU2025-1111100,4227075,"Quonset",1,457848,160023,0,
16,hjun2501-Weekday-4-JU2025-1111100,4227076,"CCRI Warwick",0,457848,160026,0,
16,hjun2501-Weekday-4-JU2025-1111100,4227077,"Quonset",1,457848,160023,0,
16,hjun2501-Weekday-4-JU2025-1111100,4227078,"CCRI Warwick",0,457848,160026,0,
16,hjun2501-Weekday-4-JU2025-1111100,4227079,"Quonset",1,457848,160023,0,
16,hjun2501-Weekday-4-JU2025-1111100,4227080,"CCRI Warwick",0,457848,160026,0,
16,hjun2501-Weekday-4-JU2025-1111100,4227081,"Quonset",1,457830,160023,0,
16,hjun2501-Weekday-4-JU2025-1111100,4227082,"CCRI Warwick",0,457830,160026,0,
16,hjun2501-Weekday-4-JU2025-1111100,4227083,"CCRI Warwick",0,457830,160026,0,
16,hjun2501-Weekday-4-JU2025-1111100,4227084,"CCRI Warwick",0,457830,160026,0,
16,hjun2501-Weekday-4-JU2025-1111100,4227085,"Quonset",1,457830,160023,0,
16,hjun2501-Weekday-4-JU2025-1111100,4227086,"Quonset",1,457830,160023,0,
16,hjun2501-Weekday-4-JU2025-1111100,4227087,"Quonset",1,457830,160023,0,
16,hjun2501-Weekday-4-JU2025-1111100,4227088,"CCRI Warwick",0,457830,160026,0,
16,hjun2501-Weekday-4-JU2025-1111100,4227089,"CCRI Warwick",0,457828,160026,0,
16,hjun2501-Weekday-4-JU2025-1111100,4227090,"Quonset",1,457848,160023,0,
16,hjun2501-Weekday-4-JU2025-1111100,4227091,"Quonset",1,457828,160023,0,
16,hjun2501-Weekday-4-JU2025-1111100,4227092,"CCRI Warwick",0,457828,160026,0,
16,hjun2501-Weekday-4-JU2025-1111100,4227093,"CCRI Warwick",0,457829,160026,0,
16,hjun2501-Weekday-4-JU2025-1111100,4227094,"Quonset",1,457829,160023,0,
16,hjun2501-Weekday-4-JU2025-1111100,4227095,"Quonset",1,457829,160023,0,
16,hjun2501-Weekday-4-JU2025-1111100,4227096,"CCRI Warwick",0,457829,160026,0,
16,hjun2501-Weekday-4-JU2025-1111100,4227097,"Quonset",1,457828,160023,0,
16,hjun2501-Weekday-4-JU2025-1111100,4227098,"CCRI Warwick",0,457828,160026,0,
